player_Marco-Etcheverry_GP	1997
player_Marco-Etcheverry_GS	1997
player_Marco-Etcheverry_A	1997
player_Marco-Etcheverry_GWA	1997
player_Marco-Etcheverry_HmA	1997
player_Marco-Etcheverry_RdA	1997
player_Marco-Etcheverry_A/90min	1997
player_Marco-Etcheverry_GP	1998
player_Marco-Etcheverry_GS	1998
player_Marco-Etcheverry_A	1998
player_Marco-Etcheverry_GWA	1998
player_Marco-Etcheverry_HmA	1998
player_Marco-Etcheverry_RdA	1998
player_Marco-Etcheverry_A/90min	1998
player_Marco-Etcheverry_GP	1999
player_Marco-Etcheverry_GS	1999
player_Marco-Etcheverry_A	1999
player_Marco-Etcheverry_GWA	1999
player_Marco-Etcheverry_HmA	1999
player_Marco-Etcheverry_RdA	1999
player_Marco-Etcheverry_A/90min	1999
player_Carlos-Valderrama_GP	1997
player_Carlos-Valderrama_GS	1997
player_Carlos-Valderrama_A	1997
player_Carlos-Valderrama_RdA	1997
player_Carlos-Valderrama_A/90min	1997
player_Carlos-Valderrama_Club	1998
player_Carlos-Valderrama_GP	1998
player_Carlos-Valderrama_GS	1998
player_Carlos-Valderrama_A	1998
player_Carlos-Valderrama_GWA	1998
player_Carlos-Valderrama_HmA	1998
player_Carlos-Valderrama_RdA	1998
player_Carlos-Valderrama_A/90min	1998
player_Carlos-Valderrama_GP	1999
player_Carlos-Valderrama_GS	1999
player_Carlos-Valderrama_A	1999
player_Carlos-Valderrama_HmA	1999
player_Carlos-Valderrama_RdA	1999
player_Carlos-Valderrama_A/90min	1999
player_Eric-Wynalda_GP	1997
player_Eric-Wynalda_GS	1997
player_Eric-Wynalda_A	1997
player_Eric-Wynalda_HmA	1997
player_Eric-Wynalda_A/90min	1997
player_Eric-Wynalda_GP	1998
player_Eric-Wynalda_GS	1998
player_Eric-Wynalda_A	1998
player_Eric-Wynalda_GWA	1998
player_Eric-Wynalda_HmA	1998
player_Eric-Wynalda_RdA	1998
player_Eric-Wynalda_A/90min	1998
player_Eric-Wynalda_Club	1999
player_Eric-Wynalda_GP	1999
player_Eric-Wynalda_GS	1999
player_Eric-Wynalda_A	1999
player_Eric-Wynalda_HmA	1999
player_Eric-Wynalda_RdA	1999
player_Eric-Wynalda_A/90min	1999
player_Preki_GP	1997
player_Preki_GS	1997
player_Preki_A	1997
player_Preki_GWA	1997
player_Preki_HmA	1997
player_Preki_RdA	1997
player_Preki_A/90min	1997
player_Preki_GP	1998
player_Preki_GS	1998
player_Preki_A	1998
player_Preki_GWA	1998
player_Preki_HmA	1998
player_Preki_RdA	1998
player_Preki_A/90min	1998
player_Preki_GP	1999
player_Preki_GS	1999
player_Preki_A	1999
player_Preki_GWA	1999
player_Preki_RdA	1999
player_Preki_A/90min	1999
player_Robert-Warzycha_GP	1997
player_Robert-Warzycha_GS	1997
player_Robert-Warzycha_HmA	1997
player_Robert-Warzycha_RdA	1997
player_Robert-Warzycha_A/90min	1997
player_Robert-Warzycha_GP	1998
player_Robert-Warzycha_GS	1998
player_Robert-Warzycha_A	1998
player_Robert-Warzycha_GWA	1998
player_Robert-Warzycha_HmA	1998
player_Robert-Warzycha_RdA	1998
player_Robert-Warzycha_A/90min	1998
player_Robert-Warzycha_GP	1999
player_Robert-Warzycha_GS	1999
player_Robert-Warzycha_A	1999
player_Robert-Warzycha_GWA	1999
player_Robert-Warzycha_RdA	1999
player_Robert-Warzycha_A/90min	1999
